entity,project,algorithm,difficulty,run_id,run_name,state,sweep_id,sweep_path,created_at,cfg.actor_lr,cfg.critic_lr,cfg.noise_std,cfg.w_distance,cfg.optimal_speed,cfg.distance_scale,cfg.in_hole_reward,cfg.dist_at_hole_scale,cfg.optimal_speed_scale,sum._runtime,sum._step,sum._timestamp,sum._wandb,sum.avg_distance_to_hole,sum.avg_reward,sum.final_avg_distance_to_hole,sum.final_avg_reward,sum.final_success_rate,sum.noise_std,sum.success_rate,metric.final_success_rate
rl_golf,golf_robot_ddpg_v3,ddpg,3,mpm4d5v4,classic-sweep-1,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T12:39:13Z,0.00016676220443622195,0.0006333957347008729,0.3807627924843134,0.4899162530409636,0.981749224988711,3.1084682835475532,4.081041178480069,0.23356574091061488,1.5128106210754098,13758,9804,1770308918.0765407,{'runtime': 13758},0.17539735928616598,1.557479792842448,0.1822801554943632,1.5537744664550273,0.3,0.056549103291189395,0.3,0.3
rl_golf,golf_robot_ddpg_v3,ddpg,3,03n44dcf,pretty-sweep-2,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T12:39:30Z,0.0001907771833143381,0.001164716175050838,0.13747303948920406,0.4850173623458971,0.5849920591645592,1.3535834192763545,5.957806145104468,7.973714117370516,3.1423229053365485,12709,9804,1770307886.069995,{'runtime': 12709},0.1907700925319076,2.0285306575053146,0.16310538351184933,2.4559675618921277,0.33,0.051731966181886246,0.25,0.33
rl_golf,golf_robot_ddpg_v3,ddpg,3,8jyf5j83,visionary-sweep-3,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T12:39:31Z,0.0004153299718091988,0.0031021559657605727,0.3729452613464985,0.2088534824586694,0.9334755105760906,9.388144362117693,1.8481340208552353,2.437033076601686,0.96494291473056,12032,9804,1770307209.1434357,{'runtime': 12032},0.17165777936548787,0.7163161375779601,0.16576850547060956,0.7188712569537433,0.35,0.056394316174660675,0.35,0.35
rl_golf,golf_robot_ddpg_v3,ddpg,3,ezot0u2f,visionary-sweep-4,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T12:39:31Z,0.0003558032486045912,0.0008579361495075332,0.11811481056993506,0.38324239114677205,0.5800359749248927,3.1426702282094987,6.634058883685673,3.792662675126956,0.3154151124917848,12024,9804,1770307201.750307,{'runtime': 12024},0.13229025845168466,3.55392940920807,0.16436284956091893,2.3951864430546315,0.31,0.051348673249284715,0.5,0.31
rl_golf,golf_robot_ddpg_v3,ddpg,3,g6vp3pk9,youthful-sweep-5,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T12:39:32Z,0.001206786879297791,0.0002141482784079228,0.38568043951555586,0.6913619088268028,0.7290038988402366,7.845893513054268,7.971441491091475,1.157285943009169,0.5464101157756642,14279,9804,1770309457.1088126,{'runtime': 14279},0.20359528113325215,2.4821046384810113,0.18771468081881915,2.574512560784591,0.31,0.056646472702408024,0.3,0.31
rl_golf,golf_robot_ddpg_v3,ddpg,3,1w8ouooo,earthy-sweep-7,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T12:39:34Z,0.000841085538281246,0.00022750842422197167,0.1879105429831697,0.6341357125920875,1.0034676844704318,1.438499051301203,7.346700904144177,2.5676400901911545,2.2396702403803816,15843,9804,1770311023.4246578,{'runtime': 15843},0.2082000765422658,2.674989755552821,0.16084817198936815,3.4247224543240096,0.41,0.052730628751066794,0.3,0.41
rl_golf,golf_robot_ddpg_v3,ddpg,3,aohmzu3z,apricot-sweep-6,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T12:39:34Z,0.0005251462668703086,0.0031933477713836137,0.30301352305125906,0.6775192888640302,1.033247168094991,7.42942761492233,4.865090267942587,0.818217427918188,2.640300023521355,12629,9804,1770307809.0441644,{'runtime': 12629},0.22250599285916703,0.4148953297559096,0.18922484105715212,1.531756457660573,0.29,0.055009667756414915,0.05,0.29
rl_golf,golf_robot_ddpg_v3,ddpg,3,d2spukeh,resilient-sweep-8,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T12:39:35Z,0.0005240391511288241,0.004710927902224999,0.14301442339038078,0.865839920730541,0.9081264241481656,1.1911909623407773,1.8706400239772192,0.5146807461546669,0.4615155028681191,12660,9804,1770307841.6553133,{'runtime': 12660},0.17758955811234786,1.1330821667260556,0.17391738646977742,1.0900503006894098,0.3,0.05184168558312954,0.35,0.3
rl_golf,golf_robot_ddpg_v3,ddpg,3,3yk69slp,amber-sweep-9,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T12:39:36Z,0.003291013811877251,0.0002537933951597538,0.22616694857638464,0.39044701073826704,0.8299421606873381,3.02487407611258,4.86364417783452,0.7024127711963586,1.5388558133499175,14030,9804,1770309212.5624392,{'runtime': 14030},0.17108605096160065,1.806179400278655,0.15893975566644702,2.1094899143562738,0.37,0.05348810558181241,0.3,0.37
rl_golf,golf_robot_ddpg_v3,ddpg,3,veezf99y,lunar-sweep-10,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T16:00:06Z,0.0009820479964701915,0.0023890489844860794,0.1145449169794986,0.3778725465849865,0.7121044133294157,5.029605247367881,7.890395454037357,0.4312883087298794,5.88585041638336,12393,9804,1770319605.6082785,{'runtime': 12393},0.1650950583012118,2.594511337564312,0.1990275928677803,2.2640783936420186,0.26,0.05127798935619408,0.3,0.26
rl_golf,golf_robot_ddpg_v3,ddpg,3,mr2dvakd,absurd-sweep-11,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T16:00:17Z,0.0018370431634093724,0.00043469020186480786,0.2247575124301837,0.9418090973622713,0.7698833058745076,5.030655925397635,7.71505027481646,0.23840626081529304,6.1172303364385,11377,9804,1770318600.9749534,{'runtime': 11377},0.16652505440058252,2.904119093173642,0.16456675587653335,2.5429496188548764,0.3,0.053460198746117654,0.35,0.3
rl_golf,golf_robot_ddpg_v3,ddpg,3,z950ns17,cool-sweep-12,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T16:10:13Z,0.00019009081712424833,0.0009530328733187494,0.32287818574040733,0.5809199205312034,0.971100928075827,1.6943523880227969,2.9132894003333663,0.4324092255026996,6.633455355758395,12028,9804,1770319847.8745835,{'runtime': 12028},0.16800279770940113,1.3498524998350043,0.18213147833394405,1.232803514291558,0.25,0.05540298807766009,0.3,0.25
rl_golf,golf_robot_ddpg_v3,ddpg,3,ptwmkssw,clear-sweep-13,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T16:10:45Z,0.00012547286349243766,0.002796025122325434,0.32315709934604253,0.5081042540266512,0.9597435462742284,2.611116020002614,2.3742177165330776,0.4136349634484588,6.090484494043611,13061,9804,1770320913.861023,{'runtime': 13061},0.15469365634069634,1.1935429683606116,0.1771050496609184,1.0283481959476664,0.26,0.05540851056705165,0.35,0.26
rl_golf,golf_robot_ddpg_v3,ddpg,3,jvoeoi0d,lyric-sweep-14,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T16:11:30Z,0.0014770996002737029,0.003783150648883864,0.3162423723137012,0.3709528803866218,1.0285186201839658,6.45594694940034,1.4685429020077092,3.5531498294214368,1.070224170151432,14309,9804,1770322205.979822,{'runtime': 14309},0.1708919819960447,0.6494350181178942,0.17521430184444384,0.6387227278632756,0.34,0.055271598971811275,0.35,0.34
rl_golf,golf_robot_ddpg_v3,ddpg,3,1v7djg4c,icy-sweep-15,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T16:28:45Z,0.00038264139354483525,0.00174368206338155,0.41505379746650795,0.4437151224338788,0.844827894942134,6.286691798440333,1.888388303887106,2.7259435276877593,1.612019741758022,13762,9804,1770322693.9742763,{'runtime': 13762},0.1867581440039381,0.7154315959764833,0.17271713375358963,0.7304923723150055,0.3,0.05722806518983686,0.3,0.3
rl_golf,golf_robot_ddpg_v3,ddpg,3,59nckwde,revived-sweep-16,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T16:33:39Z,0.0003243263535247243,0.0026650523888737425,0.3616575446677328,0.30734476732454924,0.945970981351406,5.394012460113822,1.9353135697588475,7.634152160584667,0.7307452520082756,17040,9804,1770326267.7769294,{'runtime': 17040},0.16922573263344404,0.85874209971449,0.17451608287726297,0.8242311021872338,0.33,0.05617081938442109,0.35,0.33
rl_golf,golf_robot_ddpg_v3,ddpg,3,ary1schm,fragrant-sweep-17,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T16:37:43Z,0.0034760075466370556,0.00011980489473025884,0.29577683627913054,0.3951498318817409,0.9080643130060224,4.056029666503009,3.74005012453216,0.4176827314017995,2.3677061610890684,11867,9804,1770321336.100082,{'runtime': 11867},0.173752218096478,1.239348884175594,0.16878767593549124,1.429071946394525,0.31,0.05486638135832678,0.25,0.31
rl_golf,golf_robot_ddpg_v3,ddpg,3,dt548iev,fancy-sweep-18,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T17:03:51Z,0.0013411065397672863,0.00017669695343594367,0.15782846662534014,0.5466551533494675,1.020913793282633,1.8462944075191816,6.789539539887929,3.0026184852915816,8.277903821864152,15642,9804,1770326680.0442808,{'runtime': 15642},0.19007525718316992,1.8806138962214751,0.15205461512957438,3.164308426743061,0.41,0.05213500363918175,0.2,0.41
rl_golf,golf_robot_ddpg_v3,ddpg,3,n06vmfqg,floral-sweep-19,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T19:10:44Z,0.003481957732701463,0.00017660136467063947,0.15571348499151574,0.4645790995954556,0.9737429907838716,1.5306644729195196,7.062442365180166,5.001191471281905,1.0782120991954796,11804,9804,1770330454.5953965,{'runtime': 11804},0.16426889176167395,2.922728304062605,0.17331319933077524,2.605788527512833,0.3,0.052093127002832015,0.35,0.3
rl_golf,golf_robot_ddpg_v3,ddpg,3,66u1jsrh,magic-sweep-20,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T19:26:49Z,0.0021876570027830615,0.00019238744986659116,0.14075411302775548,0.5688543360376406,0.9315249112274282,1.9290673113736387,6.209418685911626,2.111981784449324,1.3417225909956494,11491,9804,1770331107.0508142,{'runtime': 11491},0.17878235551002877,2.304225080266444,0.17609249585453135,2.4140553276716044,0.32,0.05179693143794957,0.3,0.32
rl_golf,golf_robot_ddpg_v3,ddpg,3,ooudwkpn,lilac-sweep-21,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T19:30:52Z,0.0014992750470758452,0.0008188895662781978,0.13805151020834347,0.6993579011082924,1.0396036270101252,1.0035376200513744,7.32084080510529,4.591236025069699,0.7468642249037694,12532,9804,1770332390.4536393,{'runtime': 12532},0.19076704314413528,3.0555013075217965,0.1929600144220084,2.415939423753305,0.25,0.05174341990212521,0.35,0.25
rl_golf,golf_robot_ddpg_v3,ddpg,3,q4w7jwdr,rare-sweep-22,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T19:48:38Z,0.0008657335128114081,0.0001483078903905382,0.17387258975360587,0.527119767153106,0.9966886245705284,1.163217977257977,5.29795781937275,0.9175649359518476,0.7043840677557915,13261,9804,1770334187.3636992,{'runtime': 13261},0.1830517020795502,1.8944205123218656,0.18297338136197805,2.026308531467312,0.28,0.0524526772771214,0.25,0.28
rl_golf,golf_robot_ddpg_v3,ddpg,3,3hbjrmjy,devoted-sweep-23,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T19:55:39Z,0.002490836484387159,0.00020807251535235425,0.24118060114129175,0.7464407503589205,1.0074314331216203,1.979865222849089,7.786016820446228,0.7876728726412248,1.768623795220487,12666,9804,1770334012.4622278,{'runtime': 12666},0.2454894758515284,1.6597743456378915,0.16147586678983075,3.411139085742883,0.39,0.053785375902597576,0.15,0.39
rl_golf,golf_robot_ddpg_v3,ddpg,3,3wln9vxd,whole-sweep-24,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T20:10:10Z,0.00031184006184272584,0.00010949436472811049,0.222185119052256,0.6755520301563034,0.8612549671716504,1.2305137926215255,6.914003176937567,3.653006123152406,2.081014011553076,13354,9804,1770335573.3364732,{'runtime': 13354},0.15024188522132056,4.120969568893107,0.14779333455248023,3.3379142636068515,0.42,0.0534092653572347,0.55,0.42
rl_golf,golf_robot_ddpg_v3,ddpg,3,rvmre4gd,bumbling-sweep-25,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T20:18:19Z,0.003104764280699816,0.00026557832898381993,0.22030938588013504,0.6556041921495623,0.9974481308111768,1.0308882322389956,6.369295045444005,2.875023442686864,4.642428646261485,13960,9804,1770336665.3196926,{'runtime': 13960},0.16841310661764547,2.7341866281880014,0.17272755980406596,2.5697646870213737,0.32,0.053372125840426665,0.35,0.32
rl_golf,golf_robot_ddpg_v3,ddpg,3,gitqk04k,brisk-sweep-26,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T21:17:54Z,0.0011549267998756758,0.0001551944280149715,0.29883442968784474,0.3627738951730424,0.9246221604804872,2.59774031643554,7.038314465062352,2.292727589943592,0.7497915817845745,15070,9804,1770341351.4798064,{'runtime': 15070},0.1983186552864788,1.8377995167582852,0.1532887247072448,3.0145628398771978,0.38,0.05492692170781932,0.2,0.38
rl_golf,golf_robot_ddpg_v3,ddpg,3,ox72h8pj,whole-sweep-27,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T21:24:45Z,0.003526078871148388,0.00024588764296147565,0.23117692629488104,0.5935827048012741,0.7800271775242267,1.5812962424662529,7.313598824327415,5.863632355820906,4.528747552258039,15431,9804,1770342125.69638,{'runtime': 15431},0.10886872523287948,4.663170983322077,0.16155846962009832,3.071901851737359,0.36,0.05358730314063867,0.6,0.36
rl_golf,golf_robot_ddpg_v3,ddpg,3,trkamwem,fluent-sweep-28,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T22:27:39Z,0.00023288091143916617,0.00015094572783900146,0.2089762221309056,0.4301142391613773,0.9674892924344326,1.4704191480475854,7.909108266923951,1.255238077479827,2.6347557644571387,11694,9804,1770342159.5678494,{'runtime': 11694},0.15146403304138015,3.5870074820236426,0.17679812074394918,2.863134439714341,0.3,0.05314772919819194,0.4,0.3
rl_golf,golf_robot_ddpg_v3,ddpg,3,ohm5ovrm,dutiful-sweep-29,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T22:38:30Z,0.000732643597805671,0.0002898739021307888,0.18529691098294865,0.7393244234065395,1.021997848551802,3.3676442393436012,4.641943840345531,3.6199199441048657,6.380052559451568,11808,9804,1770342924.1959443,{'runtime': 11808},0.21896378971757963,1.276599511282694,0.14402293299357077,2.2566482552834115,0.43,0.05267887883746239,0.2,0.43
rl_golf,golf_robot_ddpg_v3,ddpg,3,698sobl2,warm-sweep-30,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T22:59:58Z,0.000556638110474065,0.0003114524511410457,0.16413233593676102,0.5185503251795882,1.0471707751555652,2.2361949134778794,7.919877804975425,2.1544438586879053,2.199115835204416,11750,9804,1770344154.7950563,{'runtime': 11750},0.14204032373252745,3.5359750622688386,0.18612374310511395,2.4949092922783707,0.26,0.05225982025154788,0.4,0.26
rl_golf,golf_robot_ddpg_v3,ddpg,3,0x7sgur0,graceful-sweep-31,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T23:27:00Z,0.004340808851606891,0.0002435827830298953,0.2722293905445763,0.5319658059536854,1.016835280725888,1.3179520232626358,7.942601875299941,0.7136891870144061,4.058630255084144,13219,9804,1770347246.249122,{'runtime': 13219},0.15644136237372522,3.2602597678598633,0.17720012674106753,2.8943759535694182,0.3,0.054400141932782614,0.35,0.3
rl_golf,golf_robot_ddpg_v3,ddpg,3,4pfqwr4z,toasty-sweep-32,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T23:29:54Z,0.0008864791707737191,0.00020638210011755684,0.3138599865140577,0.6065751297938042,1.0015265900723498,1.6548098225199397,7.529942173961433,2.1261678559342427,4.367734764011082,12386,9804,1770346589.53811,{'runtime': 12386},0.13262613058743183,3.7675785499772583,0.16102368002572434,3.1432401921824136,0.36,0.055224427732978365,0.45,0.36
rl_golf,golf_robot_ddpg_v3,ddpg,3,4wfoenep,quiet-sweep-33,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-05T23:53:00Z,0.00010718258746875476,0.00010928745721845492,0.12497038065071069,0.832290339820587,0.8899349366483671,2.865628291610858,7.521742612180308,4.09052053348487,1.474062898640242,12880,9804,1770348466.8952503,{'runtime': 12880},0.1142298918052929,4.373383594921726,0.1571051591219439,3.106714961585924,0.37,0.05148441353688407,0.55,0.37
rl_golf,golf_robot_ddpg_v3,ddpg,3,e3vhkfan,dazzling-sweep-34,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-06T00:11:08Z,0.0004688891897367039,0.0001361778393565521,0.18074422975240464,0.49358802102635313,0.987873727897368,1.1465080036619726,4.949566784292456,8.788365035120353,6.070810756899876,13007,9804,1770349681.660178,{'runtime': 13007},0.22837395264444044,1.171340176078305,0.16411271057143628,2.2269064773355973,0.35,0.05258873574909764,0.1,0.35
rl_golf,golf_robot_ddpg_v3,ddpg,3,m25cwv9s,peachy-sweep-35,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-06T01:29:18Z,0.0002903934803903962,0.00011917913436360034,0.19211374291083125,0.7872104180814503,0.9408556597076982,1.7276365192949594,5.577720184154574,9.568550537371188,6.725062356859518,15206,9804,1770356572.2475357,{'runtime': 15206},0.14861983109506482,2.6329193369042727,0.1671846671592289,2.33250909620014,0.34,0.05281385210963449,0.4,0.34
rl_golf,golf_robot_ddpg_v3,ddpg,3,50fpgsl2,copper-sweep-36,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-06T01:42:08Z,0.0011926150916423668,0.0002888558912719187,0.34061536169035145,0.43806132750817994,0.9266163370750832,2.188938788637592,7.850500100527231,3.809502266721614,8.53129501985508,14911,9804,1770357045.8010635,{'runtime': 14911},0.1778147958952149,2.4183019778373587,0.17803713600707824,2.699239032397879,0.29,0.055754184161468934,0.25,0.29
rl_golf,golf_robot_ddpg_v3,ddpg,3,459era4e,copper-sweep-37,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-06T01:42:45Z,0.000681725938116083,0.00010896908263194409,0.24909284975226167,0.6887279834227467,0.9948170946335596,1.3146484970917536,5.64539529015419,4.893321782204847,2.7452710788597683,12269,9804,1770354439.908672,{'runtime': 12269},0.20805821520535575,1.466195221915065,0.18830599307048412,1.956890292810351,0.25,0.05394203842509482,0.15,0.25
rl_golf,golf_robot_ddpg_v3,ddpg,3,7xkae64a,absurd-sweep-38,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-06T01:55:28Z,0.0008776997074940692,0.00032144732303958536,0.11801569498651585,0.929125297512936,1.046863953889435,3.654479738148608,4.076968307859929,4.547775141455344,4.799486264734426,11266,9804,1770354201.0691144,{'runtime': 11266},0.1396432911279026,2.0703285859014127,0.16154854198998814,1.7748878930728895,0.37,0.05134671076073302,0.45,0.37
rl_golf,golf_robot_ddpg_v3,ddpg,3,wxdc5na9,young-sweep-39,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-06T02:16:01Z,0.001812447274296755,0.0002450385095857197,0.1527002815027625,0.7452163894146768,0.9642720758451522,2.0334386970813147,7.43473577170648,0.8690968299905002,2.0841518539233737,12135,9804,1770356302.031442,{'runtime': 12135},0.13634980114868334,4.021405390991031,0.19147546099024143,2.44477394386983,0.27,0.0520334655737547,0.5,0.27
rl_golf,golf_robot_ddpg_v3,ddpg,3,ugrj5l4j,charmed-sweep-40,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-06T02:56:37Z,0.00019851622688907955,0.0001434909786732255,0.2207101815635896,0.7784208174411515,0.7980246993051295,1.1405062810786422,7.695144299697182,7.7087916393295,1.4732183590235206,12069,9804,1770358672.0808563,{'runtime': 12069},0.18404084890203065,2.497149227801768,0.16842320980265768,3.18589294248413,0.35,0.05338006159495909,0.25,0.35
rl_golf,golf_robot_ddpg_v3,ddpg,3,xp60pd15,deep-sweep-41,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-06T03:07:31Z,0.0008963470297249609,0.00014292884721150658,0.13853883331598477,0.7979171964993557,0.9659098983211074,3.065927618649297,5.0581297015197455,4.704647829917327,2.419921288447793,13686,9804,1770360942.9738147,{'runtime': 13686},0.15078581372401628,2.530095588675823,0.17799008404349498,1.98066398772399,0.33,0.0517530688996565,0.45,0.33
rl_golf,golf_robot_ddpg_v3,ddpg,3,2m8ddkpu,scarlet-sweep-42,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-06T03:27:51Z,0.0009294800715249832,0.0003395751790323604,0.19381870252803873,0.6166993248799307,0.9491407401230014,1.3454764431719135,6.775346885558167,3.2470820748534055,6.036055681113184,13009,9804,1770361487.4480665,{'runtime': 13009},0.1999354268640328,2.5226940626054,0.1750735234455876,2.6584726863430657,0.32,0.052847610310055165,0.3,0.32
rl_golf,golf_robot_ddpg_v3,ddpg,3,q90novxh,super-sweep-43,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-06T03:48:09Z,0.0006272438111219221,0.0004039479021247551,0.1934382835882917,0.7535660507399473,0.9889360768194602,1.8776476588901976,5.866548876696654,1.6565414847287203,8.745129806490933,12948,9804,1770362643.11564,{'runtime': 12948},0.179784340082267,2.2058443344702665,0.1611805918584632,2.4723938588820427,0.35,0.0528400780150482,0.3,0.35
rl_golf,golf_robot_ddpg_v3,ddpg,3,p0ilg38l,decent-sweep-44,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-06T05:42:58Z,0.0027084215006747724,0.004616188472351255,0.4226769504159192,0.34312202752446075,0.6272695022804009,2.036033870858327,3.14912929979605,1.0542770869056015,1.8032031372681048,17733,9804,1770374317.483357,{'runtime': 17733},0.23387167346240328,1.3241741285144837,0.17742356617018104,1.3962920060571655,0.31,0.057379003618235225,0.3,0.31
rl_golf,golf_robot_ddpg_v3,ddpg,3,lsmn67t2,giddy-sweep-45,finished,297n8g9a,<Sweep rl_golf/golf_robot_ddpg_v3/297n8g9a (RUNNING)>,2026-02-06T05:50:52Z,0.000954841369975962,0.00139773022756131,0.2938023779941389,0.8081894669921439,0.8199433539998882,1.1629441740389723,4.272336440851237,6.965296663189095,0.5339303750605775,17649,9804,1770374707.899887,{'runtime': 17649},0.1420960470940913,2.5078552905309173,0.1781205669106628,1.842783518230802,0.31,0.05482728708428394,0.5,0.31
